0,1,2,3,,,,,,,,,
-0.787811192,0.006123101,-0.008021301,-0.038351022,,-0.787811192,0.006123101,,,,,,
-0.789262175,0.007419563,-0.06431517,0.101356539,,-0.789262175,0.007419563,,,,,,
-0.791123925,0.009871093,-0.028961512,0.022903276,,-0.791123925,0.009871093,,,,,,
-0.791295272,0.008663167,0.020235458,-0.081974382,,-0.791295272,0.008663167,,,,,,
-0.791879216,0.008922986,-0.04913908,0.092417765,,-0.791879216,0.008922986,,,,,,
-0.791734943,0.007776272,0.055961497,-0.146414413,,-0.791734943,0.007776272,,,,,,
-0.791281318,0.006425764,-0.032871265,0.07530314,,-0.791281318,0.006425764,,,,,,
-0.791432458,0.006782712,0.025078831,-0.055423303,,-0.791432458,0.006782712,,,,,,
-0.790247674,0.004352678,0.034190081,-0.066409576,,-0.790247674,0.004352678,,,,,,
-0.789149057,0.002505581,0.020846142,-0.026912279,,-0.789149057,0.002505581,,,,,,
-0.789019728,0.003184165,-0.014245157,0.059688909,,-0.789019728,0.003184165,,,,,,
-0.788598557,0.003277658,0.035105242,-0.053303158,,-0.788598557,0.003277658,,,,,,
-0.787664056,0.002391836,0.011742941,0.007917529,,-0.787664056,0.002391836,,,,,,
-0.786102208,0.000216208,0.066180974,-0.115302793,,-0.786102208,0.000216208,,,,,,
-0.783614803,-0.003868055,0.058317579,-0.090126254,,-0.783614803,-0.003868055,,,,,,
-0.782859327,-0.0037254,-0.020227033,0.094526837,,-0.782859327,-0.0037254,,,,,,
-0.781607313,-0.004908591,0.082429726,-0.150271465,,-0.781607313,-0.004908591,,,,,,
-0.779919623,-0.007053353,0.002328978,0.039748822,,-0.779919623,-0.007053353,,,,,,
-0.779043087,-0.007438779,0.041338766,-0.057646576,,-0.779043087,-0.007438779,,,,,,
-0.776716786,-0.011367604,0.074919915,-0.138398581,,-0.776716786,-0.011367604,,,,,,
-0.775348272,-0.013124618,-0.006133709,0.047401957,,-0.775348272,-0.013124618,,,,,,
-0.775754746,-0.011110547,-0.014218558,0.053616752,,-0.775754746,-0.011110547,,,,,,
-0.775508323,-0.011104563,0.026359733,-0.051746809,,-0.775508323,-0.011104563,,,,,,
-0.775384914,-0.011113536,-0.020011326,0.049773329,,-0.775384914,-0.011113536,,,,,,
-0.775132379,-0.011814571,0.032425448,-0.082989913,,-0.775132379,-0.011814571,,,,,,
-0.775732572,-0.010790447,-0.062084003,0.131200179,,-0.775732572,-0.010790447,,,,,,
-0.775598949,-0.011976587,0.068243455,-0.186013488,,-0.775598949,-0.011976587,,,,,,
-0.775881981,-0.012356807,-0.08178339,0.161719819,,-0.775881981,-0.012356807,,,,,,
-0.776969727,-0.01136696,0.026912025,-0.107999052,,-0.776969727,-0.01136696,,,,,,
-0.777628149,-0.011689474,-0.059483721,0.088858468,,-0.777628149,-0.011689474,,,,,,
-0.778998139,-0.010775726,-0.009256864,-0.041047326,,-0.778998139,-0.010775726,,,,,,
-0.780585884,-0.009690473,-0.06991835,0.093517109,,-0.780585884,-0.009690473,,,,,,
-0.783284233,-0.006424137,-0.065104602,0.070806651,,-0.783284233,-0.006424137,,,,,,
-0.7866087,-0.002064684,-0.101077095,0.146923062,,-0.7866087,-0.002064684,,,,,,
-0.789295993,0.000477051,-0.033623681,-0.016864851,,-0.789295993,0.000477051,,,,,,
-0.791745058,0.002446141,-0.088645307,0.113772788,,-0.791745058,0.002446141,,,,,,
-0.794554808,0.005230971,-0.052050877,0.027336849,,-0.794554808,0.005230971,,,,,,
-0.796546286,0.006210956,-0.047554454,0.021948655,,-0.796546286,0.006210956,,,,,,
-0.799020581,0.00855155,-0.076085586,0.094482535,,-0.799020581,0.00855155,,,,,,
-0.801365638,0.010785294,-0.041347368,0.018802293,,-0.801365638,0.010785294,,,,,,
-0.802254134,0.009953816,-0.003198104,-0.05937193,,-0.802254134,0.009953816,,,,,,
-0.80314155,0.0096331,-0.040994035,0.04176519,,-0.80314155,0.0096331,,,,,,
-0.803044107,0.00739852,0.045577181,-0.151066894,,-0.803044107,0.00739852,,,,,,
-0.802735493,0.005226349,-0.029774748,0.039173907,,-0.802735493,0.005226349,,,,,,
-0.802801898,0.004244913,0.026256051,-0.086564511,,-0.802801898,0.004244913,,,,,,
-0.801656826,0.000757998,0.031065624,-0.088467109,,-0.801656826,0.000757998,,,,,,
-0.800780089,-0.001787738,0.012907466,-0.040065726,,-0.800780089,-0.001787738,,,,,,
-0.800692281,-0.002347395,-0.008416727,0.011201217,,-0.800692281,-0.002347395,,,,,,
-0.801534364,-0.000739234,-0.033621458,0.068678258,,-0.801534364,-0.000739234,,,,,,
-0.8017964,-0.000582785,0.020295587,-0.058915744,,-0.8017964,-0.000582785,,,,,,
-0.801435152,-0.001803131,-0.002111634,-0.003185186,,-0.801435152,-0.001803131,,,,,,
-0.802177197,-0.000389082,-0.034888366,0.073039154,,-0.802177197,-0.000389082,,,,,,
-0.802011604,-0.001176901,0.04286802,-0.109857522,,-0.802011604,-0.001176901,,,,,,
-0.80187999,-0.001739903,-0.0359496,0.078772038,,-0.80187999,-0.001739903,,,,,,
-0.802060445,-0.001617831,0.026666406,-0.070413247,,-0.802060445,-0.001617831,,,,,,
-0.801785603,-0.002505761,-0.012741812,0.024416434,,-0.801785603,-0.002505761,,,,,,
-0.801715689,-0.002927625,0.016127243,-0.044565742,,-0.801715689,-0.002927625,,,,,,
-0.801115545,-0.00458224,0.01392514,-0.038595581,,-0.801115545,-0.00458224,,,,,,
-0.802578993,-0.0014061,-0.086760131,0.194569608,,-0.802578993,-0.0014061,,,,,,
-0.802897811,-0.001202935,0.070169493,-0.178788199,,-0.802897811,-0.001202935,,,,,,
-0.802059571,-0.003549605,-0.02780022,0.057440437,,-0.802059571,-0.003549605,,,,,,
-0.802907986,-0.001963354,-0.014713226,0.022716623,,-0.802907986,-0.001963354,,,,,,
-0.803752671,-0.000483375,-0.027502668,0.051161545,,-0.803752671,-0.000483375,,,,,,
-0.804325944,0.000297808,-0.001285065,-0.011011504,,-0.804325944,0.000297808,,,,,,
-0.804730759,0.000732839,-0.018890518,0.032207682,,-0.804730759,0.000732839,,,,,,
-0.805551498,0.002184669,-0.022162899,0.040559177,,-0.805551498,0.002184669,,,,,,
-0.806224136,0.003334981,-0.011533754,0.017539559,,-0.806224136,0.003334981,,,,,,
-0.806928387,0.004679568,-0.023652831,0.049491733,,-0.806928387,0.004679568,,,,,,
-0.806797885,0.004202548,0.029976991,-0.071626853,,-0.806797885,0.004202548,,,,,,
-0.805491855,0.001268579,0.03537749,-0.075612585,,-0.805491855,0.001268579,,,,,,
-0.805432425,0.001552189,-0.032130798,0.087416047,,-0.805432425,0.001552189,,,,,,
-0.805040959,0.001089581,0.051375688,-0.107722857,,-0.805040959,0.001089581,,,,,,
-0.804252971,-8.91E-05,-0.011686204,0.046246445,,-0.804252971,-8.91E-05,,,,,,
-0.803739254,-0.000556685,0.037183909,-0.068013219,,-0.803739254,-0.000556685,,,,,,
-0.803105153,-0.001187618,-0.005288215,0.034800438,,-0.803105153,-0.001187618,,,,,,
-0.802847945,-0.000920862,0.018047183,-0.020579575,,-0.802847945,-0.000920862,,,,,,
-0.801986651,-0.002035763,0.02501539,-0.035176331,,-0.801986651,-0.002035763,,,,,,
-0.801895043,-0.001283607,-0.02026648,0.071346395,,-0.801895043,-0.001283607,,,,,,
-0.801598202,-0.001091012,0.034877853,-0.059717561,,-0.801598202,-0.001091012,,,,,,
-0.800692091,-0.002261915,0.010555299,3.85E-05,,-0.800692091,-0.002261915,,,,,,
-0.800090214,-0.00269231,0.019510768,-0.021327782,,-0.800090214,-0.00269231,,,,,,
-0.799410898,-0.003305408,0.014488296,-0.009628813,,-0.799410898,-0.003305408,,,,,,
-0.799083553,-0.003119914,0.00192414,0.018519973,,-0.799083553,-0.003119914,,,,,,
-0.798479869,-0.003658989,0.02816246,-0.044641305,,-0.798479869,-0.003658989,,,,,,
-0.797267704,-0.005636015,0.032470555,-0.05447115,,-0.797267704,-0.005636015,,,,,,
-0.796469134,-0.006659694,0.007578339,0.002226596,,-0.796469134,-0.006659694,,,,,,
-0.795043213,-0.009295342,0.063540781,-0.132538999,,-0.795043213,-0.009295342,,,,,,
-0.793998061,-0.011094623,-0.010945932,0.039625584,,-0.793998061,-0.011094623,,,,,,
-0.795209121,-0.007912202,-0.049534229,0.118959988,,-0.795209121,-0.007912202,,,,,,
-0.796234476,-0.005631025,-0.001989702,-0.002618319,,-0.796234476,-0.005631025,,,,,,
-0.796271077,-0.005906671,0.000151681,-0.011096287,,-0.796271077,-0.005906671,,,,,,
-0.795965674,-0.007118384,0.015078958,-0.04917197,,-0.795965674,-0.007118384,,,,,,
-0.795859513,-0.007970444,-0.009657102,0.005571981,,-0.795859513,-0.007970444,,,,,,
-0.797498289,-0.004934721,-0.072103174,0.14475565,,-0.797498289,-0.004934721,,,,,,
-0.799003405,-0.002584623,-0.003492959,-0.024242959,,-0.799003405,-0.002584623,,,,,,
-0.797427666,-0.007565498,0.082040447,-0.222856163,,-0.797427666,-0.007565498,,,,,,
-0.797643219,-0.008165199,-0.09209616,0.186622631,,-0.797643219,-0.008165199,,,,,,
-0.79951885,-0.005248504,-0.002130735,-0.036851883,,-0.79951885,-0.005248504,,,,,,
-0.801063778,-0.003330491,-0.074865409,0.130641813,,-0.801063778,-0.003330491,,,,,,
-0.802683163,-0.001492065,-0.006429622,-0.03585422,,-0.802683163,-0.001492065,,,,,,
-0.804278322,0.000248724,-0.073093718,0.120908588,,-0.804278322,0.000248724,,,,,,
-0.805557283,0.001142113,0.008791036,-0.073153002,,-0.805557283,0.001142113,,,,,,
-0.806006495,0.000219339,-0.031062771,0.025353516,,-0.806006495,0.000219339,,,,,,
-0.807372495,0.001531378,-0.037239222,0.040296183,,-0.807372495,0.001531378,,,,,,
-0.8092789,0.004137156,-0.058050602,0.089790804,,-0.8092789,0.004137156,,,,,,
-0.810772022,0.005800996,-0.01680536,-0.004837999,,-0.810772022,0.005800996,,,,,,
-0.811453526,0.005771534,-0.01725705,0.003242348,,-0.811453526,0.005771534,,,,,,
-0.812630048,0.007173867,-0.041491198,0.06622548,,-0.812630048,0.007173867,,,,,,
-0.81303926,0.00698764,0.020790898,-0.07348179,,-0.81303926,0.00698764,,,,,,
-0.812534981,0.005050133,0.004545995,-0.024519004,,-0.812534981,0.005050133,,,,,,
-0.81213022,0.003695845,0.015686422,-0.04319127,,-0.81213022,0.003695845,,,,,,
-0.81293479,0.005466411,-0.055654453,0.129504887,,-0.81293479,0.005466411,,,,,,
-0.81397313,0.00786144,0.003449096,-0.007211658,,-0.81397313,0.00786144,,,,,,
-0.813102857,0.006039896,0.039969216,-0.083101004,,-0.813102857,0.006039896,,,,,,
-0.811810036,0.003659945,0.024799215,-0.037069814,,-0.811810036,0.003659945,,,,,,
